GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
0600000US4200117640,4200117640,"Cumberland township, Adams County, Pennsylvania",2458,115,1758,78,1415,102,700,109,2.8,1.5,2.9,2.0,0.7,0.8,5.1,3.3,7.3,2.4,3.6,2.8,4.2,3.4,15.9,5.9,8.3,2.4,4.8,2.3,2.0,2.3,18.4,5.8,8.9,3.6,8.2,4.1,6.0,3.6,10.1,6.5,11.6,2.7,10.6,3.3,9.7,3.6,14.7,5.2,17.0,3.2,17.2,4.5,18.4,5.1,17.9,6.4,16.8,3.7,19.2,4.2,19.4,5.0,8.7,4.7,15.7,3.4,18.9,4.4,22.1,5.4,4.4,3.3,4.8,1.9,7.3,2.8,9.1,3.5,0.6,1.0,6.8,2.2,7.0,3.0,8.3,3.7,4.1,3.6,69485,7410,77292,4310,86908,7695,35938,11089,85210,7537,96897,9781,N,N,50935,8803,21.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.0,(X)
0600000US4200120792,4200120792,"East Berlin borough, Adams County, Pennsylvania",569,69,411,59,314,52,158,36,4.2,2.0,1.2,1.5,0.6,0.9,12.0,6.4,7.0,3.8,2.7,3.3,2.9,4.2,18.4,10.3,12.1,4.5,10.2,5.3,4.8,5.2,17.1,7.8,10.9,4.1,9.2,4.5,9.2,5.5,15.2,7.1,14.8,4.8,15.1,5.9,12.1,5.6,19.0,10.1,20.0,5.5,22.4,7.3,21.7,7.3,13.9,9.1,18.1,5.6,22.9,7.0,28.0,9.7,4.4,4.1,12.3,5.0,15.6,6.5,19.7,8.2,0.0,14.6,0.5,0.8,0.7,1.1,1.0,1.4,0.0,14.6,0.0,4.3,0.0,5.9,0.0,7.6,0.0,14.6,53958,13889,66797,5717,72143,10225,27679,8331,56921,4427,65590,5236,N,N,30947,4546,21.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.9,(X)
0600000US4200124560,4200124560,"Fairfield borough, Adams County, Pennsylvania",243,45,164,38,136,33,79,29,4.1,3.2,3.7,4.0,2.2,3.4,7.6,6.7,2.5,4.3,0.0,14.1,0.0,16.7,7.6,12.9,10.3,4.9,4.9,4.1,5.1,4.6,22.8,13.1,16.5,8.8,14.0,10.6,16.9,12.2,21.5,14.7,9.9,6.0,12.2,8.5,14.7,10.1,2.5,4.7,30.0,10.9,31.7,11.6,26.5,12.1,25.3,16.9,14.8,6.1,18.3,8.2,16.9,7.7,7.6,8.2,7.0,4.5,8.5,7.0,9.6,7.9,5.1,5.7,4.9,5.7,6.7,8.1,8.1,9.9,0.0,26.6,0.0,9.8,0.0,14.1,0.0,16.7,0.0,26.6,53375,3229,55833,13956,57500,18870,28281,13606,59203,9032,67697,11830,N,N,39671,9687,39.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),44.3,(X)
0600000US4200127320,4200127320,"Franklin township, Adams County, Pennsylvania",1869,201,1258,153,927,174,611,182,5.2,3.5,3.1,3.4,1.3,2.1,13.9,10.3,4.3,4.3,0.0,2.0,0.0,2.7,13.1,12.9,8.7,5.4,6.1,6.0,1.2,1.8,13.9,9.0,13.3,6.9,8.3,5.5,7.2,5.4,27.2,17.1,12.8,5.3,8.7,5.6,8.5,6.0,21.3,13.0,17.7,7.1,23.9,9.1,23.5,9.3,3.3,5.2,12.1,5.0,13.8,6.3,16.6,7.7,5.1,5.5,16.4,5.8,21.8,8.4,23.6,9.3,2.3,3.6,6.1,3.5,9.1,5.2,12.3,6.9,0.0,4.0,3.5,2.8,5.2,4.3,5.7,5.3,0.0,4.0,61022,7426,74967,10404,81131,11781,32639,9024,76068,9712,93853,13545,N,N,32556,6647,24.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.0,(X)
0600000US4200127704,4200127704,"Freedom township, Adams County, Pennsylvania",349,44,279,39,265,39,70,24,2.9,3.9,6.1,6.8,3.0,4.9,2.9,6.2,5.4,4.9,0.0,8.6,0.0,9.0,14.3,12.4,4.3,2.8,2.5,2.7,1.5,2.0,11.4,10.7,4.6,3.0,4.7,3.6,4.9,3.8,4.3,6.0,12.3,4.9,12.2,5.3,12.1,5.2,15.7,12.1,19.8,6.2,16.1,5.7,17.0,6.0,31.4,16.3,14.9,5.5,17.6,6.7,18.5,7.0,4.3,6.5,19.5,5.8,22.2,6.5,23.4,6.7,8.6,7.1,6.9,3.0,8.6,3.6,9.1,3.7,0.0,29.2,9.5,4.4,10.0,5.2,10.6,5.4,7.1,6.9,75568,9622,83393,10761,86250,10870,50357,9467,111866,23237,124275,28174,N,N,60204,14859,30.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.0,(X)
0600000US4200128936,4200128936,"Germany township, Adams County, Pennsylvania",966,46,816,44,742,55,150,54,0.0,2.6,0.0,3.0,0.0,3.3,0.0,15.3,3.9,3.4,2.2,1.6,0.8,1.1,21.3,19.9,6.3,2.9,3.8,2.5,2.3,2.2,19.3,13.7,9.0,3.8,6.7,4.3,3.8,2.3,25.3,20.0,10.9,4.1,11.6,4.5,11.5,4.9,4.0,5.5,21.0,5.6,19.1,5.8,21.0,6.4,22.7,14.8,17.8,5.4,20.1,6.2,22.1,6.6,5.3,6.7,21.8,5.0,25.9,6.1,27.0,6.5,0.0,15.3,4.7,2.6,5.5,3.0,6.1,3.3,0.0,15.3,4.6,2.6,5.0,3.0,5.5,3.3,2.0,3.2,74236,7844,85435,8097,87898,5037,28056,3228,83463,6487,90633,8134,N,N,39221,10685,24.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37.3,(X)
0600000US4200128960,4200128960,"Gettysburg borough, Adams County, Pennsylvania",2235,239,1132,137,638,134,1103,204,9.4,3.4,8.7,5.9,0.0,3.8,12.6,4.9,9.8,3.6,6.4,4.4,2.0,2.6,14.0,5.7,21.4,6.0,16.5,7.7,13.6,9.8,25.0,8.8,13.1,4.4,13.3,6.4,9.1,6.4,12.9,6.2,10.0,3.2,12.6,5.7,17.2,9.2,7.6,3.2,17.2,4.5,18.0,6.3,20.7,8.5,14.1,6.4,5.8,2.3,6.6,3.8,8.8,5.4,4.9,2.6,10.0,3.2,12.3,4.9,21.0,8.1,7.6,4.5,2.6,1.4,4.8,2.6,6.1,4.3,0.4,0.8,0.9,0.9,0.8,0.9,1.4,1.6,0.9,1.4,31158,6508,40045,5764,61731,11256,22366,6267,48427,5148,57425,8176,N,N,37652,5252,22.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.8,(X)
0600000US4200132144,4200132144,"Hamilton township, Adams County, Pennsylvania",897,62,750,52,634,63,147,38,1.3,1.2,0.9,1.1,1.1,1.3,3.4,4.8,4.0,2.7,0.5,0.9,0.0,3.9,21.8,14.4,9.7,4.2,6.5,3.8,4.7,3.5,25.9,16.7,5.4,2.9,4.1,2.6,3.8,2.4,14.3,11.1,12.3,3.8,11.9,4.5,10.7,3.9,23.8,14.6,17.7,4.9,21.9,6.0,24.0,6.8,0.0,15.6,26.2,5.9,29.2,7.8,26.2,7.2,10.9,12.9,11.7,4.0,14.0,4.8,16.6,5.5,0.0,15.6,8.1,4.4,6.7,2.9,7.9,3.4,0.0,15.6,3.6,1.8,4.3,2.2,5.0,2.6,0.0,15.6,74375,8706,79750,6837,82188,9922,24659,15948,85404,9251,91381,9038,N,N,30182,7761,20.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),18.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.9,(X)
0600000US4200132200,4200132200,"Hamiltonban township, Adams County, Pennsylvania",911,60,649,71,527,67,262,59,1.5,1.3,0.6,0.9,0.0,4.6,3.8,3.9,8.5,4.5,2.2,1.9,0.8,1.2,26.0,13.2,6.9,3.1,2.6,2.3,0.8,1.1,18.7,9.4,13.8,4.4,15.4,5.4,14.8,6.1,11.5,7.4,9.0,3.9,13.4,5.5,11.4,5.9,0.0,9.1,25.2,6.0,26.7,6.8,29.2,7.8,17.9,10.8,16.1,3.9,17.7,5.1,19.4,6.1,9.5,6.5,15.6,4.9,16.8,4.8,18.0,5.7,12.6,10.3,2.9,1.8,4.0,2.5,4.9,3.1,0.0,9.1,0.4,0.7,0.6,0.9,0.8,1.1,0.0,9.1,57156,4343,62841,10449,70781,9158,25714,12927,63061,4979,69835,5335,N,N,43669,10197,27.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37.4,(X)
0600000US4200134424,4200134424,"Highland township, Adams County, Pennsylvania",365,41,290,33,251,33,75,26,2.5,3.9,3.1,5.0,0.0,9.5,0.0,27.7,0.0,6.6,0.0,8.3,0.0,9.5,0.0,27.7,7.1,3.2,4.8,2.7,4.0,2.9,21.3,12.3,6.6,3.7,5.5,3.8,5.2,4.0,12.0,10.6,13.2,5.6,12.4,5.0,10.4,4.8,18.7,17.2,24.7,7.1,23.4,8.6,26.3,9.6,20.0,13.4,13.7,4.8,14.5,5.7,15.1,6.2,10.7,9.4,23.0,5.2,26.6,6.1,27.9,6.5,9.3,9.4,4.9,3.0,6.2,3.9,7.2,4.7,0.0,27.7,4.4,2.6,3.4,2.5,4.0,2.8,8.0,8.1,69792,10948,77500,14786,81250,8320,49531,14182,83684,8446,86577,9049,N,N,69475,18928,29.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.3,(X)
0600000US4200136424,4200136424,"Huntington township, Adams County, Pennsylvania",932,80,683,86,574,79,249,61,1.2,1.2,0.0,3.6,0.0,4.3,4.4,4.7,7.3,4.0,4.5,3.2,2.6,2.9,14.9,9.9,10.6,3.2,5.1,2.8,6.1,3.3,25.7,10.5,8.8,3.0,4.5,2.8,3.3,2.7,20.5,7.5,14.1,4.5,14.5,5.4,13.1,5.4,12.9,8.9,17.6,6.0,18.7,7.0,18.6,7.6,16.9,11.0,21.2,5.6,30.3,7.1,30.8,6.8,2.8,4.2,16.3,4.8,18.3,5.9,21.8,6.7,2.0,3.8,1.9,1.4,2.6,1.9,2.1,1.7,0.0,9.5,1.0,1.1,1.3,1.4,1.6,1.7,0.0,9.5,55174,4810,77782,15279,79597,6181,26488,5083,65013,5299,75134,5615,N,N,33312,6598,22.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.5,(X)
0600000US4200141672,4200141672,"Latimore township, Adams County, Pennsylvania",952,67,779,53,699,52,173,63,2.1,1.8,1.3,1.8,1.4,2.0,5.8,5.9,1.8,1.9,0.6,1.0,0.0,3.5,9.8,9.5,5.5,2.7,4.0,2.5,2.9,2.3,12.1,10.1,7.6,4.1,3.7,2.8,2.7,2.6,24.9,14.8,6.2,2.5,5.3,2.7,5.0,2.7,11.0,8.9,24.2,5.6,23.4,5.9,23.7,6.0,31.2,17.6,20.2,5.8,22.6,6.8,22.5,7.2,2.3,3.2,21.8,6.4,26.1,7.6,29.0,8.2,2.9,4.5,6.7,4.6,8.2,5.5,7.3,6.0,0.0,13.4,4.0,2.0,4.9,2.5,5.4,2.8,0.0,13.4,79048,9378,90096,9627,94010,6793,34375,18341,93559,11975,104341,13769,N,N,40571,6753,28.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.9,(X)
0600000US4200143056,4200143056,"Liberty township, Adams County, Pennsylvania",508,57,387,52,353,48,121,33,2.0,1.9,0.0,6.3,0.0,6.8,8.3,8.1,1.8,1.9,0.0,6.3,0.0,6.8,7.4,7.6,4.7,3.1,2.6,2.4,2.0,2.2,11.6,10.0,9.4,3.8,9.6,4.3,8.8,4.3,11.6,8.3,17.7,5.8,13.4,4.9,13.9,5.4,31.4,15.6,23.4,6.3,27.6,7.8,24.6,6.9,19.0,15.5,13.0,5.3,12.4,4.8,13.6,5.4,3.3,4.4,13.0,4.9,15.5,6.0,16.4,6.3,5.0,6.1,7.9,4.2,10.3,5.4,11.3,5.8,0.0,18.6,7.1,3.2,8.5,3.7,9.3,4.1,2.5,4.0,59881,5041,69583,12459,76250,15938,40938,8058,88190,9706,98390,10595,N,N,49264,14919,28.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16.5,(X)
0600000US4200143944,4200143944,"Littlestown borough, Adams County, Pennsylvania",1800,109,1217,81,997,76,583,132,2.8,1.6,4.0,3.8,0.0,2.5,7.2,4.5,4.1,2.4,1.4,1.5,0.8,1.2,8.2,5.8,7.8,3.5,4.4,3.1,1.9,2.1,15.1,7.9,11.1,4.4,6.7,4.0,4.9,3.1,20.2,10.3,14.4,4.0,13.1,4.9,9.3,4.0,20.1,8.5,28.0,5.2,30.4,7.1,35.2,7.7,17.7,8.4,17.2,5.0,20.0,5.7,23.4,6.9,8.6,8.5,10.6,3.7,15.0,5.0,18.3,6.1,2.9,3.2,2.9,2.0,3.6,2.7,4.4,3.4,0.0,4.2,1.0,1.2,1.5,1.8,1.8,2.2,0.0,4.2,57829,3536,65515,5352,72039,7478,34732,4791,64079,4400,73667,5559,N,N,38993,5391,20.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),14.1,(X)
0600000US4200146376,4200146376,"McSherrystown borough, Adams County, Pennsylvania",1231,106,721,87,461,100,510,136,6.6,4.0,1.7,2.4,0.0,5.3,13.5,9.5,4.7,5.3,3.6,3.6,4.1,6.3,7.6,11.6,16.3,6.4,4.9,4.7,4.3,5.3,32.5,14.2,19.7,7.8,20.2,8.1,5.2,5.4,21.8,14.2,12.2,5.8,14.7,8.8,16.9,11.5,4.3,4.6,19.1,7.3,24.8,11.0,25.4,11.2,11.0,9.5,9.3,5.0,13.6,7.6,21.3,11.2,3.3,5.1,9.9,5.4,12.8,8.2,16.9,12.0,5.9,6.4,1.3,2.2,2.2,3.6,3.5,5.6,0.0,4.8,0.9,1.5,1.5,2.6,2.4,4.0,0.0,4.8,36102,5409,55027,7838,64350,17571,21875,10155,49679,6450,62369,8745,N,N,30759,7649,27.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.6,(X)
0600000US4200148608,4200148608,"Menallen township, Adams County, Pennsylvania",1287,108,970,92,800,92,317,112,3.5,4.2,0.0,2.5,0.0,3.1,14.2,16.3,1.6,2.0,2.7,3.1,1.6,2.9,2.2,3.7,7.5,4.1,7.2,5.0,4.4,4.1,10.4,10.0,11.6,5.4,9.5,4.8,8.1,5.0,18.0,16.4,10.5,6.2,13.9,7.9,12.1,6.4,0.0,7.6,26.9,7.1,21.2,6.6,25.0,7.8,39.7,18.5,20.7,6.8,23.2,7.1,24.4,9.4,15.5,12.1,11.7,4.5,14.1,5.6,14.5,6.0,0.0,7.6,2.4,2.1,3.2,2.8,3.9,3.4,0.0,7.6,3.7,2.4,4.9,3.1,6.0,3.8,0.0,7.6,63984,9785,67300,14409,74038,9457,51031,30175,74361,9223,81860,11473,N,N,46991,10104,27.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.8,(X)
0600000US4200151640,4200151640,"Mount Joy township, Adams County, Pennsylvania",1516,71,1061,88,942,95,455,106,0.9,1.0,1.3,1.5,1.5,1.7,0.0,5.3,4.2,2.6,0.0,2.3,0.0,2.6,14.1,8.7,7.5,3.7,2.6,2.8,1.9,2.1,18.7,9.8,6.7,4.3,4.1,3.1,2.1,1.9,14.9,11.4,11.5,4.7,8.6,5.4,8.7,6.0,15.8,9.1,26.3,5.9,28.5,6.8,28.1,6.9,23.7,13.3,9.6,3.7,11.0,4.5,11.9,5.1,6.4,5.6,19.9,4.4,25.5,6.1,26.2,6.4,4.0,4.5,6.1,3.5,8.8,4.9,8.8,5.2,0.0,5.3,7.4,3.1,9.5,4.1,10.7,4.6,2.4,4.2,68529,5817,85417,11783,88241,12363,37969,14147,91977,11845,105052,10897,N,N,59550,28636,24.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.4,(X)
0600000US4200151776,4200151776,"Mount Pleasant township, Adams County, Pennsylvania",1772,124,1296,105,1155,124,476,143,1.1,1.6,0.0,1.9,0.0,2.1,4.0,6.0,0.9,1.4,0.0,1.9,0.0,2.1,3.4,5.1,15.6,5.9,11.5,5.2,7.3,4.9,26.7,14.4,10.9,4.7,7.9,4.7,8.1,4.9,19.1,11.6,13.1,5.2,11.4,6.0,11.8,6.6,17.6,11.3,22.6,6.1,22.3,6.9,21.6,6.8,23.3,11.7,13.4,5.6,18.4,7.5,20.6,8.3,0.0,5.1,14.8,6.5,20.4,8.6,21.5,9.3,3.2,4.9,6.4,4.0,6.6,5.0,7.4,5.5,2.7,3.9,1.1,1.6,1.5,2.2,1.7,2.4,0.0,5.1,61329,5113,68636,15951,80118,21624,33790,5125,72051,9729,81173,11384,N,N,43226,8805,19.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),4.4,(X)
0600000US4200153920,4200153920,"New Oxford borough, Adams County, Pennsylvania",835,85,538,74,329,60,297,66,6.6,3.5,6.5,4.4,0.9,1.4,10.4,6.8,9.7,4.1,6.7,5.2,1.8,2.2,16.5,7.2,16.0,5.3,10.6,6.3,7.3,6.8,28.3,10.2,10.9,4.7,9.9,5.0,8.8,4.9,12.5,9.0,12.3,5.2,16.4,6.9,21.6,9.9,6.7,4.7,18.8,4.5,20.4,6.3,20.1,6.4,13.1,8.7,14.7,5.1,13.8,4.9,16.4,5.7,10.4,11.1,7.7,3.1,10.8,4.5,14.9,6.3,2.0,2.3,1.9,2.0,3.0,3.1,4.9,5.1,0.0,8.1,1.3,1.1,2.0,1.6,3.3,2.7,0.0,8.1,41442,8986,50000,13253,64688,8902,23750,3518,55514,6158,63681,8422,N,N,36290,8969,26.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.6,(X)
0600000US4200157472,4200157472,"Oxford township, Adams County, Pennsylvania",1979,152,1354,122,1057,163,625,122,5.4,2.5,6.2,6.1,2.1,2.4,13.4,7.2,2.5,1.9,1.2,1.7,1.5,2.1,7.8,5.9,15.7,4.8,6.2,4.1,3.4,3.6,36.2,11.5,5.5,2.8,3.9,2.5,2.8,2.9,8.2,7.1,12.5,4.8,13.7,6.8,15.8,8.1,19.4,12.6,24.6,5.6,25.0,7.2,26.3,7.5,7.2,6.0,16.8,5.5,20.1,8.1,17.7,8.2,5.0,5.4,10.6,3.9,15.7,6.0,20.2,7.6,2.9,4.4,3.8,2.7,4.0,3.2,5.1,4.1,0.0,3.9,2.7,2.3,4.0,3.4,5.1,4.3,0.0,3.9,56951,5430,64813,11036,69923,16321,22675,4736,65382,6461,76902,9518,N,N,31455,6126,24.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.8,(X)
0600000US4200163616,4200163616,"Reading township, Adams County, Pennsylvania",2194,119,1607,109,1325,137,587,143,0.6,1.1,0.9,1.5,1.1,1.8,0.0,4.2,2.6,2.1,0.0,1.5,0.0,1.9,9.7,7.9,10.1,4.3,5.9,3.9,1.9,2.2,25.0,12.2,5.4,3.3,1.9,2.2,0.0,1.9,11.6,9.5,15.6,5.2,13.3,5.0,11.2,4.6,24.4,14.8,26.9,7.6,30.8,8.0,30.8,9.2,16.7,12.0,17.4,5.7,19.2,7.3,22.4,8.6,9.7,7.5,15.5,4.8,21.1,6.5,24.2,7.2,0.0,4.2,3.2,2.6,4.4,3.6,5.4,4.3,0.0,4.2,2.6,2.5,2.6,2.9,3.1,3.6,2.9,4.5,64561,5479,72083,13348,83525,6515,40491,15313,77058,9943,87922,12140,N,N,45807,11623,26.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.6,(X)
0600000US4200174680,4200174680,"Straban township, Adams County, Pennsylvania",1813,155,1215,110,966,131,598,127,3.1,1.7,1.9,1.7,0.6,1.0,5.7,4.6,3.5,2.1,1.2,2.2,1.6,2.8,8.0,4.9,17.2,4.6,12.3,6.3,5.6,4.5,28.3,9.3,6.7,2.7,4.2,2.9,3.7,3.3,11.5,6.8,13.2,4.1,13.7,4.6,10.4,4.5,12.2,7.0,22.8,5.3,26.0,6.5,29.8,7.6,16.4,8.9,13.1,4.1,12.1,4.2,12.9,4.6,14.4,9.3,15.2,4.0,21.8,5.9,26.9,6.3,1.8,2.8,3.9,1.9,5.8,2.8,7.2,3.5,0.0,4.1,1.2,1.2,1.0,1.3,1.2,1.6,1.7,2.8,60083,8924,66392,6156,72778,6738,29028,14247,65799,4813,75547,6533,N,N,44604,8237,27.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.3,(X)
0600000US4200178160,4200178160,"Tyrone township, Adams County, Pennsylvania",804,56,588,59,458,50,216,55,5.2,3.6,2.7,2.1,0.9,1.3,15.7,12.0,1.7,1.5,2.4,2.0,2.2,2.2,0.0,10.9,14.1,4.9,7.7,3.9,7.9,4.5,27.8,13.3,8.0,3.0,8.5,3.9,4.4,3.0,8.8,6.5,17.2,4.8,16.8,5.5,16.4,6.6,18.1,9.8,23.4,6.7,26.9,8.4,27.7,9.5,19.0,11.7,10.8,4.5,9.4,4.6,11.1,5.9,8.8,10.0,13.3,4.3,17.9,5.7,19.4,6.6,1.9,2.7,3.7,2.5,4.8,3.2,6.1,4.0,0.0,10.9,2.6,2.1,3.1,2.7,3.9,3.5,0.0,10.9,52095,4530,59000,9776,67000,6680,33611,16929,66291,8681,75061,10413,N,N,37969,8284,23.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.8,(X)
0600000US4200178264,4200178264,"Union township, Adams County, Pennsylvania",1129,81,953,50,856,58,176,60,0.0,2.2,0.0,2.6,0.0,2.9,0.0,13.2,2.7,1.8,0.0,2.6,0.0,2.9,17.0,11.0,5.5,2.7,3.6,2.5,3.0,2.3,15.9,12.0,9.7,3.6,10.8,4.1,8.5,3.3,11.4,9.7,16.5,4.1,15.4,4.4,14.5,4.3,28.4,12.0,15.1,4.5,13.4,4.4,13.7,4.5,17.0,12.0,18.1,5.6,20.5,6.4,19.9,6.5,1.7,2.8,21.2,5.4,23.6,6.2,26.3,6.6,5.1,7.9,7.4,3.1,8.7,3.7,9.7,4.1,0.0,13.2,3.9,2.5,4.0,2.8,4.4,3.1,3.4,5.3,75286,7368,79583,5901,83676,7305,37273,6132,86565,6460,91811,6730,N,N,52994,22819,25.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),11.9,(X)
0600000US4200187136,4200187136,"York Springs borough, Adams County, Pennsylvania",252,46,168,41,95,27,84,37,4.0,3.3,6.5,6.4,3.2,4.5,4.8,7.0,2.4,3.6,7.7,9.9,0.0,22.9,7.1,11.0,16.7,9.7,17.9,12.5,14.7,15.4,22.6,19.7,17.1,9.9,10.1,8.8,8.4,7.3,23.8,23.8,19.4,9.0,13.7,6.1,13.7,9.1,11.9,14.6,21.0,8.9,22.6,10.6,26.3,12.5,17.9,14.8,9.9,6.1,13.1,7.9,18.9,12.9,0.0,25.3,7.5,6.6,5.4,5.2,9.5,8.9,11.9,17.4,2.0,2.3,3.0,3.4,5.3,5.9,0.0,25.3,0.0,9.4,0.0,13.8,0.0,22.9,0.0,25.3,43947,6246,42727,9046,60972,10629,31528,9641,51336,7785,49471,7969,N,N,45042,19287,29.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.5,(X)
